A-JournalCode;B-JournalLib;C-EcritureNum;D-EcritureDate;E-CompteNum;F-CompteLib;G-CompAuxNum;H-CompAuxLib;I-PieceRef;J-PieceDate;H-EcritureLib;K-Debit;L-Credit;M-EcritureLet;N-DateLet;O-ValidDate;P-Montantdevise;Q-Idevise;1-Montant;2-Valeur Absolue;3-Mois;4-Trimestre;5-Semestre;6-Année;7-Racine 1;8-Libellé Racine 1;9-Racine 2;10-Libellé Racine 2;11-Racine 3;12-Libellé Racine 3;13-Racine 4;14-Libellé Racine 4;15-Racine 5;16-Libellé Racine 5;17-Bilan;18-Resultat;19-Report à nouveau;20-Trésorerie;21-Banque;22-Caisse;23-Debit/Crédit;24-Encaissements / Décaissements;25-Dettes;26-Ventes;27-Reconnaissance fournisseur;28-Espèces;29-Investissements;30-;31-;32-;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;VEOLIA 05/09/2022;0;7;33;;19700101;;;;7;33;7;33;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;Facture LEROY MERLIN FRANCE - LEZENNES du 30/06/2022;85;78;0;;19700101;;;;-85;78;85;78;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 25/05;4;61;0;;19700101;;;;-4;61;4;61;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER *TRIP HELP.UB LE 09/05;4;9;0;;19700101;;;;-4;9;4;9;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 09/05;1;43;0;;19700101;;;;-1;43;1;43;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 03/05;2;51;0;;19700101;;;;-2;51;2;51;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 03/05;0;1;54;;19700101;;;;1;54;1;54;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *TRIP LE 25/05;5;11;0;;19700101;;;;-5;11;5;11;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 02/05;5;2;0;;19700101;;;;-5;2;5;2;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS - HELP;UBER;COM;1;67;0;;19700101;;;;-1;67;1;67;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS - HELP;UBER;COM;2;18;0;;19700101;;;;-2;18;2;18;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS - HELP;UBER;COM;1;43;0;;19700101;;;;-1;43;1;43;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS HELP;UBER;COM - help;uber;com;2;27;0;;19700101;;;;-2;27;2;27;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS HELP;UBER;COM - help;uber;com;1;28;0;;19700101;;;;-1;28;1;28;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS HELP;UBER;COM - help;uber;com;4;36;0;;19700101;;;;-4;36;4;36;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS - HELP;UBER;COM;1;89;0;;19700101;;;;-1;89;1;89;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS - HELP;UBER;COM;2;66;0;;19700101;;;;-2;66;2;66;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CB UBER *EATS - HELP;UBER;COM;2;5;0;;19700101;;;;-2;5;2;5;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CARREFOURMARKET LE 17/03;29;5;0;;19700101;;;;-29;5;29;5;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;BP MONTROUGE LE 27/03;10;0;;19700101;;;;-10;10;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;RELAIS DE LAVANN LE 15/03;6;13;0;;19700101;;;;-6;13;6;13;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;RELAIS CROIXPICA LE 20/03;8;33;0;;19700101;;;;-8;33;8;33;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;PYRAMIDE LE 17/03;20;65;0;;19700101;;;;-20;65;20;65;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;SITE WEB AMENDE LE 28/03;13;33;0;;19700101;;;;-13;33;13;33;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CARREFOUR LE 20/03;9;5;0;;19700101;;;;-9;5;9;5;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;LIDL     1063 LE 28/03;8;14;0;;19700101;;;;-8;14;8;14;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;BP DAC VIRY N7 LE 06/03;16;4;0;;19700101;;;;-16;4;16;4;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;LRM BELLA VITA LE 12/03;13;5;0;;19700101;;;;-13;5;13;5;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;KOTLET LE 05/03;33;8;0;;19700101;;;;-33;8;33;8;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;Action 4547 LE 08/11;24;32;0;;19700101;;;;-24;32;24;32;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;LIDL      3216 LE 15/11;3;7;0;;19700101;;;;-3;7;3;7;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CHICKEN SWEET MO LE 18/11;4;23;0;;19700101;;;;-4;23;4;23;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;P92 LE 06/11;7;12;0;;19700101;;;;-7;12;7;12;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;CHAMOUSS PRIMEUR LE 06/11;9;55;0;;19700101;;;;-9;55;9;55;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;SUPERMARCHE DIS LE 16/11;17;7;0;;19700101;;;;-17;7;17;7;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;G20 LE 06/11;4;8;0;;19700101;;;;-4;8;4;8;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;LAVAGE AUTO PLU LE 25/11;6;5;0;;19700101;;;;-6;5;6;5;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;DAC DU CHALET LE 27/11;10;7;0;;19700101;;;;-10;7;10;7;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;LIDL     3011 LE 14/11;17;17;0;;19700101;;;;-17;17;17;17;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;SELARL A ET B LE 15/11;33;33;0;;19700101;;;;-33;33;33;33;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;RELAIS DE GRENEL LE 28/01;5;82;0;;19700101;;;;-5;82;5;82;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;REGAL THAI 230 LE 02/02;13;17;0;;19700101;;;;-13;17;13;17;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;ESSO EXPRESS LE 04/02;4;32;0;;19700101;;;;-4;32;4;32;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;L ESPLANADE LE 20/02;4;47;0;;19700101;;;;-4;47;4;47;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;RELAIS MASSY LEC LE 15/01;23;11;0;;19700101;;;;-23;11;23;11;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;ITTRATTORIA LE 11/01;6;8;0;;19700101;;;;-6;8;6;8;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;LIXXBAIL NÂ°4 252193BH0 02/21;0;40;28;;19700101;;;;40;28;40;28;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;LIXXBAIL NÂ°3 252192BH0 03/21;0;119;96;;19700101;;;;119;96;119;96;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;LIXXBAIL 1;0;41;96;;19700101;;;;41;96;41;96;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;Facture 401FRU - FRUITS ET LEGUMES du 21/05/2022;0;8;11;;19700101;;;;8;11;8;11;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;Facture ASS INT CTRE MED SOCIAUX REG ILE FR - SURESNES CEDEX SURESNES du 21/05/2022;190;7;0;;19700101;;;;-190;7;190;7;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;Facture FRUITS ET LEGUMES du 21/05/2022;0;7;4;;19700101;;;;7;4;7;4;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;Facture FRUITS ET LEGUMES du 21/05/2022;0;6;93;;19700101;;;;6;93;6;93;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;C;;Dettes;;;;;;;;
